seq;timestamp;data
2877;1745752164.248534;0.609352 0.176531 0.299245 0.251593 0.176591 0.144204 0.141014 0.105763 0.040014 0.030294 0.023995 0.020002 0.018705 0.016547 0.015745 0.515090 -0.088255 -0.243866 -0.203534 -0.330954 -0.109563 -0.243368 -0.153200 -0.098130 -0.078826 -0.050641 -0.035789 -0.024779 -0.015265 -0.007974
2878;1745752164.432674;0.148024 0.399048 0.347924 0.384696 0.170028 0.109140 0.111953 0.060519 0.045101 0.031847 0.023691 0.020103 0.017761 0.016436 0.016389 0.432287 0.064742 -0.106978 -0.343996 -0.191791 -0.158506 -0.188203 -0.125610 -0.086525 -0.068779 -0.049969 -0.033650 -0.023065 -0.015127 -0.007822
2879;1745752164.609834;0.633902 0.228497 0.431405 0.244053 0.194868 0.140494 0.078497 0.059925 0.048412 0.024923 0.021515 0.018746 0.017913 0.016902 0.015272 -0.141891 -0.070140 -0.268173 -0.248457 -0.157748 -0.123061 -0.134221 -0.109593 -0.095465 -0.073066 -0.048602 -0.034459 -0.023233 -0.014512 -0.007270
2880;1745752164.798967;0.518248 0.284868 0.578297 0.356032 0.197181 0.166945 0.093431 0.052049 0.054443 0.031854 0.022803 0.020786 0.018079 0.016982 0.016532 0.355552 -0.179763 0.074042 -0.171928 -0.206158 -0.146343 -0.113737 -0.119032 -0.099703 -0.079002 -0.049561 -0.033916 -0.023969 -0.015327 -0.007757
2881;1745752164.983865;0.140480 0.478157 1.691540 0.293217 0.234069 0.133655 0.093383 0.060253 0.064251 0.026463 0.022601 0.020641 0.018003 0.017074 0.016333 -0.270838 0.007687 -0.519306 -0.114834 -0.178894 -0.208838 -0.138312 -0.118894 -0.093325 -0.071461 -0.049003 -0.034318 -0.023546 -0.015170 -0.007708
2882;1745752165.166488;0.656459 0.228535 0.729940 0.337076 0.157275 0.109200 0.063459 0.091004 0.043378 0.024962 0.024610 0.021200 0.017589 0.017417 0.015542 0.056763 -0.141896 -0.171664 -0.202497 -0.309874 -0.118454 -0.167332 -0.124373 -0.099041 -0.069848 -0.048814 -0.036531 -0.023367 -0.014847 -0.007915
2883;1745752165.346956;0.282042 0.576455 0.325191 0.341858 0.163446 0.093283 0.079683 0.050791 0.051239 0.032534 0.025721 0.020080 0.018290 0.017061 0.016458 -0.043878 -0.061408 -0.211371 -0.280151 -0.231210 -0.201813 -0.170574 -0.121464 -0.106893 -0.073286 -0.050669 -0.034127 -0.023374 -0.014718 -0.007890
2884;1745752165.551580;0.236416 0.527252 0.486996 0.260784 0.246615 0.100377 0.111754 0.078430 0.035124 0.034984 0.028596 0.020794 0.018397 0.017467 0.016432 0.864937 -0.011958 -0.147341 -0.062549 -0.184029 -0.143224 -0.151066 -0.127093 -0.095806 -0.077343 -0.048622 -0.035940 -0.024057 -0.014919 -0.007273
2885;1745752165.758243;0.587334 0.345536 0.494418 0.349324 0.191408 0.158805 0.089051 0.049497 0.043686 0.022305 0.022006 0.020650 0.017943 0.016575 0.016029 0.349003 -0.134564 -0.192873 -0.171895 -0.184181 -0.158898 -0.166198 -0.124218 -0.097676 -0.080116 -0.046673 -0.035216 -0.023643 -0.014753 -0.007380
2886;1745752165.945098;0.541326 0.473543 0.312303 0.289107 0.345751 0.080572 0.148591 0.075458 0.054012 0.035269 0.024070 0.018797 0.017272 0.016900 0.016140 -0.086632 0.001862 -0.058661 -0.219491 -0.231167 -0.191581 -0.152172 -0.106122 -0.090041 -0.074261 -0.047685 -0.035285 -0.023552 -0.014572 -0.007620
2887;1745752166.143589;0.532057 0.248178 1.024727 0.265608 0.187982 0.151336 0.115645 0.075158 0.035464 0.031257 0.026940 0.019866 0.018419 0.017804 0.015498 -0.210074 -0.049893 -0.062580 -0.192812 -0.191523 -0.172416 -0.137552 -0.122284 -0.105324 -0.073912 -0.049410 -0.035263 -0.024128 -0.015491 -0.007969
2888;1745752166.327042;0.256273 0.416611 0.264173 0.280516 0.276242 0.120616 0.133160 0.066969 0.048740 0.026479 0.024032 0.020408 0.017404 0.017018 0.016526 0.238401 -0.126943 -0.030147 -0.274231 -0.092122 -0.164976 -0.154238 -0.121857 -0.102935 -0.075161 -0.048788 -0.034396 -0.023820 -0.015206 -0.007886
2889;1745752166.521207;0.875423 0.267301 0.823600 0.322206 0.632941 0.117974 0.076438 0.049231 0.051810 0.025565 0.022244 0.020213 0.017109 0.016923 0.015581 0.056159 -0.061842 1.040063 -0.383339 -0.332230 -0.153531 -0.128951 -0.124514 -0.100808 -0.068960 -0.047893 -0.033940 -0.023279 -0.015532 -0.008349
2890;1745752166.721019;0.712421 0.397070 0.502754 0.282050 0.246004 0.141226 0.112392 0.063932 0.036697 0.027089 0.024386 0.021104 0.017722 0.017127 0.016589 -0.539710 -0.151538 -0.247276 -0.123196 -0.193656 -0.212328 -0.105337 -0.115302 -0.099917 -0.066795 -0.049364 -0.034712 -0.024068 -0.015158 -0.007244
2891;1745752166.904704;0.460748 0.247761 0.460859 0.257438 0.177658 0.078496 0.085519 0.079318 0.043764 0.032286 0.022203 0.018785 0.018136 0.016685 0.015677 0.422498 -0.118070 -0.553263 -0.091780 -0.334276 -0.158891 -0.131020 -0.125538 -0.098374 -0.076221 -0.049678 -0.035226 -0.023546 -0.015375 -0.007753
2892;1745752167.100592;0.293126 0.306981 0.598249 0.246722 0.227980 0.094673 0.076040 0.042314 0.058717 0.023578 0.023801 0.019277 0.017609 0.017032 0.016911 0.097382 -0.269773 -0.037991 -0.131190 -0.218699 -0.185771 -0.142898 -0.129635 -0.093022 -0.068734 -0.050193 -0.034433 -0.023262 -0.015007 -0.007809
2893;1745752167.285493;2.487185 0.204976 0.626765 0.647538 0.177566 0.124257 0.084944 0.054307 0.030287 0.031324 0.025492 0.017526 0.018105 0.016118 0.016034 -1.577654 -0.237630 -0.604925 -0.297136 -0.233391 -0.204152 -0.127999 -0.111464 -0.118654 -0.076566 -0.052984 -0.036251 -0.022849 -0.015702 -0.008002
2894;1745752167.467236;0.994457 0.324137 0.240425 0.371034 0.222821 0.070337 0.127764 0.071566 0.042787 0.040450 0.022390 0.022207 0.018553 0.016626 0.016217 -0.940437 -0.229592 -0.115345 -0.114485 -0.143989 -0.180246 -0.154291 -0.111564 -0.112403 -0.080963 -0.048583 -0.035903 -0.024167 -0.014843 -0.007841
2895;1745752167.658670;0.856212 0.289646 0.698524 0.304063 0.215163 0.118224 0.085025 0.089823 0.043200 0.040507 0.025412 0.019592 0.017654 0.016449 0.016084 -0.170741 -0.199062 0.216216 -0.235850 -0.234993 -0.219228 -0.173046 -0.133697 -0.093553 -0.076680 -0.051387 -0.034970 -0.022966 -0.014758 -0.008408
2896;1745752167.846297;0.279050 0.304073 0.245665 0.229801 0.104898 0.120276 0.128777 0.065415 0.047094 0.034218 0.023304 0.020657 0.016239 0.016622 0.016081 0.174419 -0.274186 -0.240850 -0.158793 -0.172239 -0.150368 -0.147905 -0.136667 -0.094207 -0.074861 -0.050737 -0.034044 -0.023450 -0.014480 -0.007793
2897;1745752168.034981;0.941663 0.275313 0.560174 0.331535 0.168995 0.098922 0.097103 0.049090 0.059388 0.027170 0.023128 0.022078 0.018100 0.017022 0.016073 0.286632 -0.044506 -0.142873 -0.165257 -0.246583 -0.169985 -0.178812 -0.138680 -0.101313 -0.070990 -0.051073 -0.036360 -0.023175 -0.015025 -0.007688
2898;1745752168.218175;0.200293 0.538706 0.313623 0.275308 0.243907 0.108891 0.122420 0.058682 0.043313 0.029988 0.027365 0.019511 0.018256 0.017081 0.015403 0.308029 0.002100 -0.171646 -0.185191 -0.136967 -0.140847 -0.187349 -0.120000 -0.103306 -0.070279 -0.050274 -0.035337 -0.023509 -0.014732 -0.007832
2899;1745752168.425917;0.553047 0.418799 0.426177 0.230261 0.166598 0.104047 0.092712 0.065175 0.038372 0.031968 0.023651 0.019647 0.017893 0.017190 0.015724 -0.029075 -0.005031 -0.169662 -0.264188 -0.262543 -0.124490 -0.148261 -0.140316 -0.097568 -0.075174 -0.051586 -0.033799 -0.022971 -0.015141 -0.007787
2900;1745752168.609564;0.431086 0.463494 0.446339 0.247766 0.256390 0.146532 0.114203 0.074355 0.036016 0.024537 0.027767 0.020794 0.018577 0.017064 0.016894 0.102908 -0.262867 -0.162144 -0.160411 -0.221409 -0.186118 -0.146737 -0.125300 -0.112043 -0.075196 -0.049932 -0.033926 -0.023583 -0.015195 -0.007206
2901;1745752168.779649;0.355295 0.649131 1.003849 0.232444 0.118307 0.093402 0.064829 0.084183 0.034130 0.038483 0.024091 0.018738 0.018415 0.016434 0.016016 -0.210431 -0.089840 0.629456 -0.132201 -0.202709 -0.167621 -0.168389 -0.173390 -0.100386 -0.073843 -0.047149 -0.033575 -0.022960 -0.015406 -0.008051
2902;1745752168.964219;0.181296 0.444558 0.516389 0.278157 0.190311 0.158928 0.120544 0.079575 0.027586 0.032290 0.025746 0.019826 0.017707 0.016852 0.015893 -0.465492 -0.046931 -0.253391 -0.043331 -0.185334 -0.191981 -0.135384 -0.118061 -0.107962 -0.072395 -0.049962 -0.035041 -0.023147 -0.015133 -0.008204
2903;1745752169.158953;0.666232 0.308149 0.910061 0.291837 0.275465 0.276375 0.106054 0.069168 0.041399 0.035364 0.026906 0.020048 0.018034 0.016971 0.016108 -0.589428 -0.231224 -0.414638 -0.107562 -0.223126 -0.162055 -0.115753 -0.122567 -0.093984 -0.078129 -0.049509 -0.033961 -0.023379 -0.015507 -0.007821
2904;1745752169.354733;0.171475 0.425463 0.493292 0.346816 0.238622 0.132148 0.081465 0.064346 0.048009 0.030062 0.023852 0.020710 0.018138 0.017056 0.016048 0.119808 -0.176383 -0.042659 -0.161221 -0.170176 -0.191660 -0.148094 -0.122089 -0.098733 -0.064584 -0.048235 -0.033581 -0.023413 -0.014655 -0.007920
2905;1745752169.544231;0.523565 0.411911 1.090110 0.432716 0.222390 0.084550 0.100845 0.086411 0.041670 0.032401 0.022533 0.020285 0.017671 0.017349 0.016512 0.187176 -0.173696 -0.762535 -0.214797 -0.130956 -0.188162 -0.108697 -0.153432 -0.100635 -0.070660 -0.054057 -0.034508 -0.024324 -0.014667 -0.007693
2906;1745752169.733342;0.025053 0.360537 -2.595676 0.270319 0.190720 0.114578 0.114027 0.062255 0.042902 0.030764 0.024725 0.021694 0.018082 0.016682 0.016081 -0.671007 -0.173923 0.650354 -0.110976 -0.246306 -0.135710 -0.144539 -0.123299 -0.093547 -0.073914 -0.050128 -0.034610 -0.022960 -0.014975 -0.007258
2907;1745752169.917324;0.389508 0.220207 1.265338 0.263510 0.435097 0.120519 0.074242 0.057181 0.048935 0.032135 0.027291 0.020669 0.017628 0.016694 0.016021 -0.409684 -0.146879 0.348802 -0.349962 -0.249934 -0.178877 -0.109487 -0.119907 -0.105202 -0.066230 -0.050276 -0.034136 -0.024457 -0.015008 -0.007443
2908;1745752170.095440;0.491553 0.393785 0.365577 0.382269 0.154063 0.106355 0.110414 0.059570 0.038248 0.025635 0.025686 0.020299 0.018562 0.016883 0.015969 0.078564 0.027030 -0.217593 -0.049721 -0.173147 -0.162361 -0.124416 -0.102452 -0.103628 -0.069553 -0.052342 -0.035284 -0.023442 -0.014357 -0.007796
2909;1745752170.284150;0.946363 0.223296 0.228321 0.238846 0.270758 0.044833 0.108820 0.073486 0.035898 0.030138 0.023204 0.019162 0.017939 0.016994 0.016234 1.138978 -0.112861 -2.887857 -0.096596 -0.272243 -0.297809 -0.151242 -0.128084 -0.092568 -0.071216 -0.050667 -0.035837 -0.022953 -0.015324 -0.007649
2910;1745752170.468961;0.976159 0.232945 0.656492 0.246842 0.174475 0.124432 0.086168 0.061070 0.041964 0.031227 0.023355 0.021247 0.018062 0.016663 0.016458 -0.516460 -0.107414 -0.540858 -0.252652 -0.207331 -0.218064 -0.136942 -0.124454 -0.094046 -0.072224 -0.052588 -0.035888 -0.022101 -0.014774 -0.008841
2911;1745752170.643198;0.425476 0.641841 0.426602 0.371521 0.192677 0.079323 0.072397 0.060693 0.035705 0.039982 0.025831 0.021572 0.018620 0.016609 0.016452 0.256620 -0.226037 0.241830 -0.067080 -0.188840 -0.144366 -0.147915 -0.117673 -0.100537 -0.070712 -0.048903 -0.034372 -0.023863 -0.014773 -0.007886
2912;1745752170.853810;2.122891 0.221520 0.721837 0.336340 0.347307 0.153473 0.114590 0.093211 0.048271 0.027435 0.027901 0.020922 0.018417 0.017251 0.016153 0.680254 -0.053799 0.185022 -0.180850 -0.241948 -0.179507 -0.124943 -0.105548 -0.104756 -0.069646 -0.047180 -0.035352 -0.023419 -0.014715 -0.007151
2913;1745752171.036067;0.447609 0.299410 0.503099 0.214822 0.149671 0.113872 0.100120 0.068363 0.052017 0.036945 0.024332 0.019975 0.018647 0.017018 0.015598 -0.149890 -0.198330 -0.085134 -0.135599 -0.217934 -0.167467 -0.149437 -0.117252 -0.093329 -0.069714 -0.050341 -0.036316 -0.022823 -0.014819 -0.007618
2914;1745752171.223003;0.577156 0.372305 0.147280 0.306731 0.227806 0.104422 0.110387 0.052836 0.038563 0.031454 0.024192 0.021329 0.017682 0.016613 0.015806 0.182515 -0.158495 -0.503488 -0.059512 -0.222975 -0.193202 -0.149148 -0.131187 -0.091936 -0.072346 -0.051646 -0.034431 -0.023362 -0.015241 -0.007400
2915;1745752171.409908;0.186467 0.930876 0.423755 0.305074 0.338548 0.088063 0.106880 0.039085 0.056691 0.025485 0.024015 0.022520 0.019276 0.017112 0.015888 0.236902 -0.273101 0.090367 -0.058404 -0.206401 -0.189189 -0.130485 -0.130795 -0.099164 -0.076633 -0.048150 -0.033319 -0.022745 -0.014727 -0.007652
2916;1745752171.589240;0.681952 0.275430 0.546111 0.254316 0.214630 0.094166 0.108746 0.067156 0.043818 0.029382 0.022190 0.021892 0.018062 0.016747 0.015859 -0.166406 0.070346 -0.309806 -0.250945 -0.223683 -0.134073 -0.145813 -0.103759 -0.096247 -0.066697 -0.050958 -0.036675 -0.023002 -0.014862 -0.007433
2917;1745752171.771700;0.347289 0.428182 0.288052 0.348203 0.197178 0.124746 0.122100 0.064032 0.052024 0.034444 0.022595 0.020895 0.018533 0.016599 0.016064 0.256154 -0.316535 -0.111186 -0.234486 -0.203347 -0.267224 -0.147624 -0.102918 -0.101695 -0.070426 -0.048997 -0.034979 -0.023643 -0.015093 -0.007965
2918;1745752171.965497;0.279054 0.474206 0.333196 0.428964 0.212255 0.130548 0.067278 0.078594 0.050657 0.030533 0.020164 0.019916 0.018125 0.016881 0.015744 0.046510 -0.071571 -0.034932 -0.214004 -0.274843 -0.146666 -0.132670 -0.122553 -0.102463 -0.074183 -0.051282 -0.035276 -0.022672 -0.014914 -0.007695
2919;1745752172.154416;0.511478 0.123065 0.489824 0.272234 0.218422 0.120213 0.076322 0.039381 0.043620 0.029032 0.023372 0.019818 0.018106 0.017422 0.016224 0.384054 -0.345472 -0.200422 -0.218870 -0.156104 -0.166476 -0.136018 -0.112723 -0.097446 -0.070192 -0.050456 -0.034946 -0.023512 -0.014737 -0.007945
2920;1745752172.341455;0.398122 0.384958 0.693111 0.309126 0.173899 0.209327 0.144381 0.067740 0.046612 0.032459 0.024144 0.019713 0.019107 0.017077 0.016281 0.162520 -0.089428 0.392744 -0.055642 -0.279225 -0.189030 -0.204429 -0.124555 -0.087743 -0.076324 -0.049161 -0.034734 -0.023740 -0.014850 -0.007821
2921;1745752172.522093;2.378628 0.287502 -0.103142 0.313703 0.350969 0.122113 0.096194 0.077305 0.038550 0.033313 0.023147 0.021416 0.019204 0.016904 0.016742 -0.014253 -0.066234 -0.471955 -0.205003 -0.234672 -0.192967 -0.136993 -0.136988 -0.104793 -0.074327 -0.050226 -0.036389 -0.023842 -0.014832 -0.007379
2922;1745752172.705866;0.459592 0.232302 0.285077 0.228586 0.171023 0.156887 0.104220 0.069188 0.041047 0.033204 0.024045 0.019943 0.017658 0.017534 0.016160 0.309555 -0.078856 -0.340991 -0.146161 -0.440597 -0.198990 -0.151645 -0.116344 -0.102084 -0.067570 -0.048956 -0.034774 -0.024048 -0.015589 -0.007884
2923;1745752172.902096;0.089784 0.383840 0.509017 0.305792 0.201614 0.144623 0.078221 0.053649 0.030415 0.027133 0.024713 0.019995 0.018702 0.017100 0.015795 0.159789 -0.009167 0.075042 -0.167832 -0.176896 -0.180651 -0.134289 -0.121370 -0.103128 -0.072162 -0.049272 -0.033576 -0.023799 -0.015420 -0.007934
2924;1745752173.085970;0.381834 0.213004 0.698091 0.224413 0.267329 0.120118 0.094399 0.074808 0.051289 0.036079 0.026214 0.021594 0.018218 0.017040 0.015761 1.217809 -0.019426 0.005699 -0.081175 -0.228686 -0.163538 -0.128874 -0.118694 -0.105839 -0.072436 -0.048804 -0.035769 -0.022657 -0.015428 -0.007929
2925;1745752173.267467;0.391392 0.550750 0.513686 0.412595 0.238764 0.090507 0.080104 0.040992 0.055449 0.035472 0.024069 0.021842 0.018003 0.017777 0.015537 0.129815 -0.025575 -0.073890 -0.073320 -0.228855 -0.205619 -0.127301 -0.131588 -0.108016 -0.077140 -0.051545 -0.033788 -0.023238 -0.015402 -0.007925
2926;1745752173.461318;0.649268 0.245457 0.248010 0.340254 0.158948 0.196602 0.116494 0.074629 0.034280 0.025308 0.025932 0.022354 0.017083 0.016916 0.016263 0.173576 -0.187538 -0.178113 -0.202809 -0.231311 -0.163973 -0.190875 -0.115293 -0.092519 -0.071219 -0.049257 -0.034416 -0.023449 -0.014968 -0.007274
2927;1745752173.642908;0.572043 0.483534 0.197381 0.286553 0.250183 0.182387 0.100323 0.072157 0.042347 0.041140 0.025883 0.021753 0.017377 0.016765 0.015931 0.001326 -0.192954 -0.113627 -0.108954 -0.163279 -0.184046 -0.151836 -0.132235 -0.105278 -0.070470 -0.049476 -0.035116 -0.023226 -0.015138 -0.007331
2928;1745752173.823183;0.883273 0.353847 0.545182 0.322273 0.208021 0.118524 0.098650 0.080002 0.052355 0.029204 0.025061 0.020340 0.018068 0.017324 0.016613 0.147375 -0.413931 0.416090 -0.304821 -0.213216 -0.189742 -0.181755 -0.145668 -0.101241 -0.072437 -0.047240 -0.034166 -0.022832 -0.015010 -0.007910
2929;1745752174.002427;0.204884 0.443325 0.348485 0.238305 0.180304 0.141938 0.107607 0.077014 0.043172 0.037105 0.024633 0.022353 0.018006 0.016597 0.016923 0.160003 0.030835 -0.023275 -0.237817 -0.164733 -0.174846 -0.121964 -0.133784 -0.099377 -0.068347 -0.046604 -0.035618 -0.023442 -0.015136 -0.007883
2930;1745752174.202007;0.902904 0.501972 0.481916 0.374308 0.270261 0.139166 0.102263 0.060400 0.053725 0.032706 0.021840 0.023190 0.017974 0.016761 0.016885 -1.121818 0.041130 -1.172889 -0.157742 -0.242316 -0.174385 -0.182740 -0.126590 -0.106888 -0.081612 -0.049884 -0.035248 -0.023132 -0.014590 -0.008389
2931;1745752174.383167;0.374998 0.736903 0.444282 0.343883 0.181198 0.202841 0.090479 0.078190 0.056158 0.029627 0.025482 0.021897 0.017823 0.017433 0.016427 0.060103 -0.081537 0.243639 -0.172688 -0.168452 -0.258696 -0.126048 -0.107007 -0.092707 -0.077671 -0.049803 -0.034925 -0.023402 -0.015257 -0.007881
2932;1745752174.574043;0.417097 0.483746 0.304325 0.195942 0.228728 0.086918 0.077393 0.062150 0.051510 0.034810 0.024145 0.019977 0.019036 0.016784 0.015757 -0.151183 -0.068290 -0.040416 -0.228546 -0.193657 -0.157192 -0.182915 -0.120604 -0.093152 -0.068666 -0.051948 -0.034973 -0.023915 -0.015203 -0.008041
2933;1745752174.751964;0.242361 0.383437 0.399118 0.277761 0.185437 0.140430 0.086669 0.067031 0.040753 0.028560 0.022905 0.021875 0.017736 0.017417 0.016353 0.334656 -0.132132 0.117402 -0.130935 -0.141500 -0.143067 -0.216217 -0.115891 -0.092905 -0.061440 -0.048183 -0.035053 -0.023822 -0.014960 -0.007857
2934;1745752174.933179;0.839002 0.595040 0.697756 0.228421 0.188017 0.140094 0.107103 0.084162 0.039940 0.033814 0.026106 0.019524 0.018513 0.016477 0.016379 1.377603 -0.449762 0.114009 -0.183767 -0.170600 -0.159039 -0.159904 -0.111269 -0.095584 -0.072187 -0.050369 -0.032587 -0.022819 -0.015182 -0.007363
2935;1745752175.131672;0.243056 0.576129 1.476452 0.401594 0.194043 0.128969 0.113226 0.075352 0.043410 0.037230 0.024031 0.021418 0.017580 0.017401 0.016220 -0.301439 -0.204715 0.505306 -0.200419 -0.227181 -0.127109 -0.149641 -0.124475 -0.110208 -0.068892 -0.054890 -0.033797 -0.023881 -0.015218 -0.007766
2936;1745752175.307253;0.465773 0.316399 0.237744 0.248396 0.217747 0.106331 0.101688 0.065501 0.046017 0.031415 0.022303 0.019649 0.018246 0.016628 0.015617 -0.101133 -0.016073 -0.416046 -0.166700 -0.277119 -0.254128 -0.134652 -0.133827 -0.089566 -0.069448 -0.050291 -0.035479 -0.023747 -0.014880 -0.008120
2937;1745752175.489889;0.265525 0.971876 0.521707 0.213678 0.203595 0.073889 0.076565 0.061311 0.046056 0.035731 0.023671 0.021494 0.017988 0.017107 0.016332 0.069019 -0.458258 -0.151770 -0.081990 -0.181293 -0.220113 -0.142428 -0.130826 -0.099543 -0.076145 -0.049715 -0.036654 -0.022947 -0.015516 -0.007542
2938;1745752175.675486;0.498500 0.227618 0.527997 0.235070 0.223305 0.152905 0.095458 0.073136 0.041756 0.025964 0.024071 0.020205 0.017610 0.016937 0.016208 -0.189898 -0.195299 0.130146 -0.177363 -0.188558 -0.167752 -0.181774 -0.132383 -0.104369 -0.072303 -0.049145 -0.034927 -0.024449 -0.014599 -0.007922
2939;1745752175.862496;0.129815 0.332431 0.378097 0.322327 0.145652 0.087470 0.125014 0.060722 0.061205 0.028736 0.023044 0.019740 0.017651 0.016880 0.016678 0.174182 -0.121745 -0.070256 -0.207041 -0.356172 -0.257425 -0.155344 -0.123669 -0.099209 -0.068145 -0.052084 -0.035422 -0.022969 -0.015366 -0.007624
2940;1745752176.056843;0.480412 0.299387 0.393185 0.347523 0.189230 0.120745 0.058619 0.062097 0.051081 0.028256 0.023026 0.021589 0.018450 0.016767 0.016143 0.432564 -0.129567 -0.000199 -0.151137 -0.201582 -0.188289 -0.131567 -0.130514 -0.098208 -0.068651 -0.049108 -0.035413 -0.023681 -0.014703 -0.008229
2941;1745752176.247964;0.683390 0.478549 0.280157 0.427899 0.137245 0.105098 0.102092 0.062976 0.052522 0.028931 0.024052 0.020431 0.017475 0.017348 0.016698 -0.173073 -0.039566 0.017849 -0.045020 -0.241199 -0.192323 -0.164077 -0.110884 -0.098265 -0.072689 -0.049255 -0.034777 -0.023881 -0.015386 -0.007218
2942;1745752176.439898;0.540768 0.284186 0.405229 0.342206 0.289440 0.109170 0.105186 0.091256 0.043273 0.021633 0.023025 0.021122 0.017669 0.017030 0.016272 -0.249422 -0.163992 -0.061544 -0.151970 -0.214811 -0.130804 -0.208018 -0.134007 -0.099170 -0.070834 -0.050764 -0.035538 -0.023486 -0.014714 -0.007435
2943;1745752176.641981;0.150124 0.404616 0.279863 0.329709 0.147340 0.116285 0.099607 0.058475 0.043586 0.036179 0.023776 0.021259 0.018424 0.016967 0.016192 0.166335 -0.128886 -0.357146 -0.151722 -0.198718 -0.170115 -0.151418 -0.102713 -0.096520 -0.081374 -0.051875 -0.035647 -0.023755 -0.014746 -0.007704
2944;1745752176.823513;0.363048 0.177734 0.317397 0.212425 0.276091 0.175326 0.042771 0.073331 0.046876 0.029086 0.025003 0.017805 0.017299 0.016995 0.016451 0.772878 -0.115939 -0.397102 -0.226074 -0.344793 -0.194866 -0.166988 -0.122864 -0.093096 -0.065431 -0.050052 -0.035084 -0.022647 -0.014797 -0.008104
